,document,label
135,이렇게 좋은 운동 시설에서 경로 우대로 운동할 수 있다니 참 행운이야.덕분에 건강도 챙길 수 있고 너무 좋아. 안마기도 있던데 내일은 운동하고 안마기도 써볼까?운동으로 뭉친 근육을 풀어주는 것 같아. 그럼 덜 피로하겠지.,1
136,나 평생 전세 살았잖아. 근데 최근에 작은 집을 내 명의로 사서 정말 기뻐.넓은 바닥에 드러누우니 정말 벅차고 기분이 좋더라고. 내 평생이 보상받는 것 같기도 하고.이제는 뭘 목표로 살까? 평생 내 집 마련을 위해 달려왔는데 잠깐 쉬는 것도 괜찮겠지.,1
137,드디어 만기가 된 적금을 탔는데 목돈이 생기니까 너무 신이 나!적금 붓느라 엄청나게 아껴 썼지. 이 돈으로 뭘 하면 좋을까?같이 돈 모으느라 고생한 남편과 외식부터 해야겠어.,1
138,아이가 있는 나와 결혼해 준 아내에게 너무 고마워.남의 아이를 키운다는 게 결코 쉽지 않은 건데도 결심해 준 그 마음이 감사하지.말이 나온 김에 고마운 마음을 담아 아내가 가고 싶다고 했던 곳으로 여행을 가야겠어.,1
139,지금 다니는 회사처럼 이렇게 가족 같은 분위기의 회사는 없을 거야. 우리 회사가 자랑스러워.응. 말로만 그런 게 아니라 다들 서로를 배려하고 정이 넘치거든.회사에서 받는 스트레스 중 제일 큰 게 사람에 관련된 것이라던데 그런 게 없고 협업도 더 잘 돼.,1
140,팀의 막내한테 처음으로 제대로 된 일을 맡겼는데 생각보다 훌륭하게 해내고 있어.응. 아직 결과물이 다 나온 건 아니지만 지금까지는 정말 만족스러워.그렇지. 하지만 막내가 잘 해낼 줄 알았어.,1
141,올해 나만큼 많은 계약을 성사시킨 직원이 없는 것 같아. 스스로가 정말 자랑스러워.그렇지. 내가 아주 대단한 일을 했다고.특별히 클라이언트들의 백그라운드를 공부하고 접근한 게 도움이 됐던 것 같아.,1
142,우리 회사는 직원 복지에 엄청 신경을 쓰고 있어. 나 같은 사장은 별로 없을 거야.남자 직원들도 출산 휴가를 쓰게 하는 회사가 별로 없기는 하니까. 당연한 건데 말이야.일 년에 한 번 이 주짜리 휴가를 아무 때나 쓸 수 있는데 직원들이 그걸 아주 좋아해.,1
143,이 정도 급여를 주면서 근무 조건까지 좋은 회사는 여기 밖에 없어. 아주 만족스러워.응. 이전에 다니던 곳이랑은 차원이 다른 것 같아.내 능력을 정확하게 평가해주고 그걸 반영해서 연봉을 잘 올려준다는 점이 가장 좋은 점이지.,1
144,아직도 내가 안정적으로 회사에 다닐 수 있는 건 내가 능력이 있기 때문인 것 같아.그렇지. 내 친구들은 모두 은퇴를 했거나 은퇴를 목전에 두고 있으니까.지금만 같으면 나는 은퇴할 날이 아직도 한참 남은 것 같아.,1
145,나와 함께 성장해 가는 회사를 체감할 때면 기분이 좋아져.그럼. 회사가 문을 열자마자 입사해서 그런지 내 자식처럼 느껴질 정도야.승진할 때마다 그런 감정이 격해지지. 우리 회사가 매출 신기록을 세울 때도 늘 울컥했고.,1
146,이전의 회사는 날 과소평가 했는데 새로 다니게 된 곳은 날 정말 인정해 주는 것 같아서 기뻐.좋지. 내 넘치는 능력을 마음껏 펼칠 수 있는 곳을 잘 찾아서 좋아.전에 다니던 회사는 내 능력을 못 알아봤지만 여기는 안 그래서 참 좋아.,1
147,동기들과 비교했을 때 내가 조금 더 높은 연봉을 받는 것 같아서 자랑스러워.응. 연봉을 잘 받는 만큼 내가 인정받고 대우받는 기분이 들어.그렇지. 그렇게 보람을 느끼니까 더 열심히 일할 동기 부여도 되고 말이야.,1
148,이번에 맡은 프로젝트는 내가 비슷한 일을 해 본 적이 있으니 아주 잘 해낼 수 있겠어!그럼. 이번에도 내 능력을 인정받을 수 있을 거라는 확신이 들어.내 능력은 아주 뛰어나지.,1
149,내 식당도 이제 곧 프랜차이즈를 낼 수 있게 됐어. 기분이 정말 좋다!그동안 밤낮으로 노력한 게 성과를 얻고 있는 것 같아서 자랑스러워.우리 가게의 평판과 만족도를 높이고 싶어서 부족한 점은 피드백도 받고 직원회의를 해서 늘 개선하고 있지.,1
150,우리 회사는 수평적인 구조 덕분에 일하기가 참 좋은 것 같아.대만족이지. 이런 분위기라서 우리 회사의 성과가 매년 크게 성장할 수 있다고 봐.누군가의 눈치를 살피지 않고 편하게 이야기를 나눌 수 있어서 커뮤니케이션이 더 잘 돼.,1
151,선생님께서 빨리 달려와 주셔서 그 애들이 날 못 때렸어.나를 늘 괴롭히는 애들이 있는데 선생님이 막아 주시고 학교 폭력 위원회를 소집하겠다며 데려가셨어.살았다는 생각이 들면서 선생님께 정말 감사했어. 그래서 따로 찾아가서 인사를 드릴까 해.,1
152,학교 폭력을 당하고 있었는데 선생님께서 그걸 먼저 알아채고 도와주셨어.성적 상담을 하려고 나를 부르셨는데 팔이랑 얼굴의 상처를 보자마자 바로 아셨대.정말 감사할 따름이야. 선생님의 조치로 가해자들은 이제는 학교에도 못 나오거든.,1
153,선생님이 나를 괴롭힌 가해자들뿐만 아니라 방관자들도 혼을 내셔서 속이 시원해응. 어떨 땐 방관자들이 더 미웠거든. 그런데 선생님이 내 마음을 알아주신 것 같아 기뻤어.응. 이런 분을 올해 담임 선생님으로 만나게 되어서 정말 다행이지 뭐야.,1
154,이번 학교 폭력 위원회에서 가해자들이 징계를 크게 받게 됐어.학교 폭력 문제에 적극적으로 나서는 우리 학교 선생님들께 참 감사해.나도 나중에 학생들의 문제를 세심하게 살피는 교사가 되고 싶어.,1
155,아까 내가 혼자 울고 있을 때 담임 선생님께서 손수건을 건네주셔서 감동했어.그렇게 세심하고 따뜻한 분이 우리 담임 선생님이라는 게 감사했지.학교생활에 성실히 임하고 공부도 더 열심히 하고 싶어.,1
156,학교 폭력 상담 센터분들이 모두 나를 다정하고 조심스럽게 대해 주셨어.진심으로 위로받고 보호받는 느낌이 들어서 참 감사하더라고.마지막 상담 날에 편지를 써서 드리려고 해.,1
157,보건 선생님이 내가 양호실에 자주 찾아오는 걸 보고 학교 폭력 신고를 해 주셨어.선생님 덕분에 이 무섭고 아픈 굴레에서 벗어났으니 정말 감사했지.내가 직접 만든 쿠키를 선물해 드리려고 해.,1
158,선생님 덕분에 날 괴롭히던 애들과 오해를 풀고 잘 지낼 수 있게 됐어. 정말 감사드려.응. 선생님 덕분에 학교생활이 훨씬 편해질 것 같아.간단히 카드를 써서 교무실 책상에 두고 오려고 해.,1
159,내가 따돌림당하고 있다는 걸 선생님께 말씀드리고 났더니 훨씬 편해졌어.힘든 일이 있으면 언제든 찾아와도 좋다고 늘 말씀하시는 분이라 용기를 내서 상담을 요청했지.그냥 얘기를 들어주시는 것만으로도 감사하더라. 혼자서 감당하기에는 너무 벅찼었나 봐.,1
160,친구들이 순발력 있게 나를 숨겨 줘서 나를 괴롭히는 애들의 시선을 피할 수 있었어.또 괴롭힘을 당할까 봐 무서웠는데 친구들이 아무렇지 않게 도와줘서 고마운 마음이 들었어.시간이 되는 애들이랑 같이 치킨을 먹으러 갈까 해. 내가 한턱내려고.,1
161,내가 학교 폭력을 당했다는 사실을 부모님께서 이해하고 위로해 주셨어. 정말 감사해.응. 부모님이 이해를 못 하셨다면 너무 슬펐을 것 같은데 힘들었겠다며 안아 주셔서 정말 기뻤어.응. 앞으로도 부모님이랑 다 터놓고 이야기할 거야.,1
162,반 친구들이 학교 폭력 실태 조사지에 솔직하게 응답한 덕분에 나를 괴롭히던 애가 징계를 받게 됐어.응. 친구들이 솔직하게 응답하지 않을까 봐 걱정했는데 정말 고마워.응. 친구들한테 더 잘 해야겠어.,1
163,동네가 사람들로 북적이니까 너무 좋아.응. 난 사람들이 많은 곳에서 활기가 나는 게 좋더라고.응. 우리 동네가 점점 그렇게 되어서 좋네.,1
164,경로당에서 함께하는 노인들이 다 유쾌해서 좋아.응. 다들 너무 재밌고 유쾌해서 시간 가는 줄 몰라.노래도 부르고 건강 체조도 하고 화투도 치고 그래.,1
165,이번에 노래자랑에서 장려상을 받았어. 기분이 날아갈 것 같아!예전부터 한번 나가보고 싶어서 가벼운 마음으로 참가했는데 상까지 받았지 뭐야!응. 그리고 무슨 상을 받은 게 참 오랜만이라 기분이 참 좋네.,1
166,내가 노인정에 쑥떡을 만들어 갔는데 다들 맛있게 먹어줘서 기분이 좋아.내가 나름 쑥떡 전문가인데 오늘도 역시나 실력이 발휘됐네.응. 반응이 아주 좋아서 다음 번에 또 해 가려고 해.,1
167,일할 때 내가 노래를 하면 다들 흥이 돋는다고 좋아해.기분이 좋지 뭘. 노래 부르는 건 늘 자신 있지만 그래도 인정을 받으면 기분이 더 좋아.응. 박수 받고 칭찬 받는 건 언제나 으쓱하면서 기분이 좋잖아.,1
168,몇 년 동안 서양화를 배웠는데 이번에 좋은 평을 받았어.그럼. 이제야 실력이 조금씩 그림에 나타나는 것 같아서 뿌듯해.맞아. 앞으로도 계속 열심히 하고 싶어.,1
169,컴퓨터를 아주 어렵게 배웠는데 이젠 주변 노인들한테 알려줄 수 있게 됐어.응. 처음 배울 때는 어려웠는데 이제는 도움을 줄 수 있을 정도로 능숙해졌어.무척이나 뿌듯하고 기쁜 일이지. 배운 보람을 느껴.,1
170,나랑 대화하는 걸 좋아하는 할머니가 있는데 그분 덕분에 나도 기분이 좋아.응. 이 동네로 이사 와서 알게 된 노인네인데 말도 잘 통하고 성격이 참 좋으셔.여고 시절 때처럼 하하호호 웃으니까 젊어진 기분도 들고 신이 나.,1
171,우리 동네 초등학교 애들 등하교 도우미로 참여하게 돼서 너무 신나!일종의 봉사 활동 같은 건데 우리 손주들 등하교하는 모습도 봐줄 수 있어서 기뻐.그리고 일단 초등학생 아이들 재잘거리는 거 보기만 해도 귀엽잖아.,1
172,게이트볼을 하게 됐는데 재밌는 취미를 새로 갖게 돼서 요새 아주 즐거워.우선 운동도 되면서 관절에 별로 무리가 안 가서 좋아. 동네 노인네들이랑 어울릴 수 있는 것도 좋고.응. 그래서 앞으로도 꾸준히 할 생각이야.,1
173,노인정에 나갔다가 한 할아버지한테 데이트 신청을 받아서 기분이 좋아.응. 얼마 만에 받아 보는 데이트 신청인지 모르겠어.이 나이에도 로맨스를 기대할 수 있다는게 정말 설레고 신나네!,1
174,노년에 연애라는 걸 하니 기분이 아주 새로워.응. 다시 젊어지는 것 같고 좋아.남편 먼저 보내고 수십 년을 외롭게 보내다가 새로운 사람을 만나니까 무척 설레.,1
175,자연 분만을 하려고 하는데 출산할 때 남편이 옆에 있을 수 있어서 안심이야.응. 다른 사람들 말을 들어보니 그게 더 안정도 되고 남편도 아이에게 유대감을 느낀다더라고.그렇지. 아이가 나오는 순간의 감동을 남편과 함께 오롯이 느끼면 좋겠어. ,1
176,정부에서 노후 자금에 대한 세제 혜택을 많이 준다고 해서 기뻐.나이가 들면 은퇴해서 여행 가며 인생을 즐기고 싶어.은퇴할 때가 되면 우울할 줄 알았는데 생각보다 마음도 편하고 설레기도 해.,1
177,은퇴해서 아내와 시간을 보내기를 원했는데 드디어 그런 날이 와서 기뻐.그래서 다음 주에 바로 유럽 여행을 떠나는데 설레고 기대돼.유명한 레스토랑들에 예약을 해 뒀어. 아내가 미식에 관심이 많아서 말이야.,1
178,수년 전의 노름빚을 이제야 모두 갚아서 기뻐.이제 더 이상 빚 독촉에 시달리지 않아도 된다니 정말 기쁘다.응. 앞으로는 조금씩 저축하면서 노후를 대비해야지.,1
179,그동안은 몰랐는데 아내가 나 몰래 우리 노후 준비를 끝냈다고 해서 기뻐.그러게. 아내가 알뜰한 줄은 알았지만 재테크에 능력이 있는 줄은 몰랐어.아내와 둘이서만 해외여행을 다녀오고 그다음에는 아파트를 정리해서 전원생활을 하고 싶어.,1
180,아직까지는 은퇴부터 노후까지 내 계획이 차질 없이 진행되고 있어서 기뻐.내 힘으로 일군 재산이니 무척 뿌듯해. 열심히 살아 온 보람을 느껴.계속 절약하고 저축하는 삶을 살 거야. 완전히 일에서 손 떼면 그때부터 조금씩 우리 부부를 위해 써야지.,1
181,내가 가입한 보험사가 노후 상담까지 따로 도와주겠다고 해서 기뻐.여기저기 알아보고 보험사를 선택한 보람이 있어.재무구조와 평판 모두를 조회해 봤어.,1
182,재무 컨설턴트가 나의 노후 준비가 완벽하다고 말했어.열심히 살아온 덕분이니 스스로 뿌듯하고 이런 생활을 얻게 되어 만족스러워.응. 힘들 때도 있었지만 성실하게 일한 덕분에 지금 여유를 누릴 수 있는 것 같아.,1
183,어제 통장을 보니 통장에 모아둔 돈이 생각보다 많아서 기뻐.응. 그래서 사실 나는 힘들 때마다 통장에 찍힌 숫자를 보곤 해.슬럼프를 극복하는 나만의 팁 같은 거지. 넉넉한 잔고를 보면 마음이 든든해지거든.,1
184,내 친구들은 불명예 퇴직한 사람이 많은데 명예롭게 물러나서 기뻐.회사에서 표창장과 금일봉도 받아서 정말 기뻐.받은 돈으로 주식 투자를 해 보려고 해.,1
